File Name,Date of Petition,Date Comments,Identity of Submitting Entity,Representation Details,Cited Statutes or Regulations,FDA Action Commented On,Requested Action,Justification for Request,Status of Review,Review Comments
FDA-2018-P-0674-0001_Citizen_Petition_from_Medtech_Products_Inc.pdf,2/9/2018,"Letterhead dated February 9, but stamp reflects February 12.",Medtech Products Inc.,Not mentioned.,"- 505(j)(2)(C) of the FD&C Act
- 21 C.F.R. §§ 10.20, 10.30, 314.93 (ANDA suitability petition regulations)
- 21 C.F.R. § 25.31(a) (Environmental impact exemption)
- 21 U.S.C. § 355c(a)(4)(A)(ii) (Pediatric Research Equity Act waiver request)",Suitability petition for submission of an ANDA with a dosage form different from the Reference Listed Drug (RLD): Excedrin® Migraine (tablet),"FDA approval to submit an ANDA for acetaminophen 250 mg, aspirin 250 mg, and caffeine 65 mg in powder dosage form for OTC treatment of migraine
","- Powder dosage form does not require new safety/efficacy studies as the active ingredients and strengths are identical to the RLD.
- Bioequivalence studies will be conducted and included in the ANDA.
- The powder form is already a common OTC form in this category.
- No significant labeling changes required.
- Offers an alternative for patients with dysphagia (difficulty swallowing).
- The RLD (Excedrin® Migraine) remains marketed and has no unexpired exclusivity, per the Orange Book",FALSE,"Missing in original spreadsheet, so completed in full here."
FDA-2018-P-0829-0001_Citizen_Petition_from_Prinston_Pharmaceutical_Inc_.pdf,2/22/2018,,"Prinston Pharmaceutical Inc.
",Not mentioned.,"- 21 C.F.R. §§ 10.25(a), 10.30 (Citizen petition procedures)
- 21 C.F.R. § 25.31 (Environmental impact exemption)
- 21 C.F.R. § 10.30(b) (Economic impact disclosure)
- Section 505(j) of the FD&C Act (generic drug approval requirements)
- FDA Draft Guidance (Jan. 2017), Referencing Approved Drug Products in ANDA Submissions","FDA’s designation of NDA 050746 (BACTROBAN, held by GlaxoSmithKline) as the Reference Standard (RS) for Mupirocin Calcium Cream, EQ 2% Base
","Prinston requests that FDA designate ANDA 201587 (held by Glenmark Pharmaceuticals Inc. USA) as the new Reference Standard for Mupirocin Calcium Cream, EQ 2% Base
","- Current RS (NDA 050746) is unavailable in sufficient commercial quantities for in vivo bioequivalence testing.
- FDA has discretion to select a different RS when access to the current RS is limited.
- ANDA 201587 is the only commercially available formulation of the product.
- Redesignating the RS will facilitate market entry of generics and mitigate drug shortage risks",FALSE,"Missing in original spreadsheet, so completed in full here."
FDA-2018-P-0870-0001_Citizen_Petition_from_LACHMAN_CONSULTANT_SERVICES_.pdf,2/26/2018,,"Lachman Consultant Services, Inc.
",Representing an unnamed client.,"- Section 505(j)(2)(C) of the FD&C Act
- 21 C.F.R. § 10.30 (Citizen Petition procedures)
- 21 C.F.R. § 25.31 (Environmental impact categorical exclusion)
- 21 U.S.C. § 355B (505B) (Pediatric Research Equity Act – cited for inapplicability)","Suitability determination for submission of an ANDA for Potassium Chloride Extended Release Tablets, 8 mEq, based on a change in strength from the RLD (K-Dur, 20 mEq)
","That FDA declare Potassium Chloride Extended Release Tablets, 8 mEq to be suitable for submission as an ANDA referencing the RLD, Potassium Chloride ER Tablets 20 mEq (NDA 19439)
","- The proposed product differs only in strength (8 mEq vs 20 mEq) from the RLD.
- The change in strength aligns with approved labeling dosing guidelines (e.g., doses divided so no more than 20 mEq is given at once).
- There is no change in indications, warnings, or directions for use.
- Multiple 8 mEq ER potassium chloride tablets have already been approved by FDA, as shown in a table on page 2 listing other products by AbbVie, Upsher-Smith, Mylan, etc.
- No clinical investigations should be required because safety and efficacy are not impacted by the proposed strength change.
- The Pediatric Research Equity Act (PREA) does not apply to this request.",FALSE,"Missing in original spreadsheet, so completed in full here."
FDA-2018-P-0874-0001_Citizen_Petition_from_Bonumose_LLC.pdf,2/22/2018,"Date was incorrectly identified by ChatGPT, but date has been manually adjusted. ","Bonumose, LLC
",Not mentioned.,"- 21 C.F.R. § 10.30 (Citizen petition regulations)
- 21 U.S.C. § 321 (ff) (Definition of dietary supplement)
- 21 C.F.R. § 101.36 (Nutrition labeling of dietary supplements)
- 21 U.S.C. § 343(a)(1) (Misbranding provision)
- 21 C.F.R. §§ 101.3, 101.4, 101.9 (Labeling provisions for foods)","FDA's current labeling policy and enforcement practices that require ""Total Sugars"" and ""Added Sugars"" declarations on the Nutrition Facts Label for all monosaccharides and disaccharides, including rare sugars such as tagatose and allulose","Bonumose requests that FDA:
1. Reclassify tagatose and similar rare sugars to exclude them from ""Total Sugars"" and ""Added Sugars"" on Nutrition Facts Labels.
2. Amend regulations and guidance to reflect this exclusion.
3. Issue a guidance document or enforcement discretion policy pending formal rulemaking","- Tagatose is minimally absorbed and metabolized, does not raise blood glucose levels, and has low caloric value (1.5 kcal/g).
- Including tagatose in “Total Sugars” and “Added Sugars” is misleading to consumers and inconsistent with FDA's goal of informed dietary choices.
- Health benefits include prebiotic effects, dental health advantages, and lack of impact on insulin/glucose response.
- Tagatose is chemically a sugar, but functionally behaves more like fiber or polyols, which are not classified as “added sugars.”
- Current labeling rules may discourage manufacturers from using healthier sugar alternatives like tagatose",FALSE,"Missing in original spreadsheet, so completed in full here."
FDA-2018-P-0876-0001_Citizen_Petition_from_Hyman__Phelps___McNamara.pdf,2/23/2018,,"Hyman, Phelps & McNamara, P.C.
",Representing an unnamed client.,"- 21 C.F.R. § 10.30 (Citizen petitions)
- 21 C.F.R. § 10.20 (General filing regulations)
- 21 C.F.R. § 314.93 (Suitability petitions)
- Section 505(j)(2)(C) and 505(j)(2)(A)(iii) of the FD&C Act
- 21 C.F.R. § 25.31 (Environmental categorical exclusions)
- 21 C.F.R. § 10.30(b) (Economic impact information upon request)
- 505B(a)(1)(A) (Pediatric Research Equity Act)",FDA’s authority to determine suitability of an ANDA submission for a product that differs from a Reference Listed Drug (RLD) in strength only. The RLD is ALBENZA (albendazole) 200 mg tablets,"Request for FDA to determine that Albendazole Tablets, 400 mg are suitable for submission in an ANDA, referencing ALBENZA 200 mg as the RLD
","- The only difference from the RLD is tablet strength (400 mg vs 200 mg); all other elements—active ingredient, route of administration, dosage form, and regimen—remain the same.
- The proposed product would reduce tablet burden for patients needing 400 mg or 800 mg daily, aligning with approved RLD dosing (which currently requires 2 or 4 tablets).
- The petition asserts no safety or efficacy issues arise from the change.
- PREA does not apply since this is not a new active ingredient, dosage form, indication, route, or regimen",FALSE,"Missing in original spreadsheet, so completed in full here."
FDA-2018-P-0877-0001_Citizen_Petition_from_The_Food_Lawyers.pdf,2/24/2018,,"The Food Lawyers®
",Not mentioned.,"- 21 C.F.R. §101.9(c)(6)(i)
- 21 C.F.R. §10.30
- 21 C.F.R. §25.30(k)
- 21 C.F.R. §10.30(b)",The current exclusion of konjac flour from the FDA's list of recognized dietary fibers under 21 C.F.R. §101.9(c)(6)(i).,"The petitioner requests the FDA to engage in rulemaking to amend 21 C.F.R. §101.9(c)(6)(i) to include konjac flour (konjac glucomannan) in the list of dietary fibers.
","- Konjac flour is an isolated nondigestible carbohydrate that meets the FDA’s criteria for dietary fiber.
- It has documented physiological benefits recognized by FDA, including:
- Reduction in LDL cholesterol and total blood lipids
- Increased daily fecal weight and defecation frequency (laxative effect)
- The petition cites multiple peer-reviewed clinical studies supporting these benefits.
- The structure and chemistry of konjac glucomannan meet FDA requirements (β-1,4 linkages resistant to digestion, molecular weight, etc.).",FALSE,"Missing in original spreadsheet, so completed in full here."
FDA-2018-P-0878-0001_Citizen_Petition_from_Hyman__Phelps___McNamara__P_.pdf,2/26/2018,,"Hyman, Phelps & McNamara, P.C.
",Representing an unnamed client.,"- 505(j)(2)(C) of the FD&C Act
- 21 C.F.R. § 314.93
- 21 C.F.R. § 10.20
- 21 C.F.R. § 10.30
- 21 C.F.R. § 25.31 (Environmental impact exclusion)
- 21 C.F.R. § 10.30(b) (Economic impact)
- References to PREA (Pediatric Research Equity Act) and FDC Act § 505B(a)(1)(A)","The petitioner comments on FDA's regulatory procedures governing the submission of ANDAs (Abbreviated New Drug Applications) for drug products with different tablet strengths than the reference listed drug (RLD)
","FDA is requested to determine that Sorafenib Tosylate Tablets, 400 mg is suitable for submission as an ANDA referencing NEXAVAR (sorafenib tosylate) Tablets, 200 mg
","- The proposed product differs only in tablet strength (400 mg vs. 200 mg).
- The active ingredient, route of administration, dosage form, and dosing regimen remain the same as the RLD.
- Labeling and safety/efficacy profiles are consistent with the RLD.
- The 400 mg strength reduces tablet burden (1 tablet vs. 2 tablets).
- PREA does not apply as no new indication, dosage form, or route of administration is involved.
- Bioequivalence will be demonstrated to NEXAVAR 200 mg",FALSE,"Missing in original spreadsheet, so completed in full here."
FDA-2018-P-0884-0001_Citizen_Petition_from_Buchanan_Ingersoll___Rooney_.pdf,2/26/2018,,Buchanan Ingersoll & Rooney PC ,"Representing Synergy Pharmaceuticals Inc.
","- 21 C.F.R. § 10.30
- 21 U.S.C. § 352(f)
- 21 C.F.R. § 201.100(c)(1)
- 21 C.F.R. § 314.70
- 21 C.F.R. § 201.57(c)(7)(ii)(A)
- 21 C.F.R. § 25.31(a)",The FDA-approved package insert (PI) of Linzess (linaclotide) — specifically the labeling related to adverse event (AE) data and presentation for chronic idiopathic constipation (CIC) and irritable bowel syndrome with constipation (IBS-C),"The petitioner requests that the FDA require revisions to the Linzess PI to:
1. Convert narrative AE data for 72 mcg dose into a table.
2. Add AE data for the 290 mcg dose with a footnote.
3. Disclose allowance for 3-day drug holidays in AE discontinuation data.
4. Note the AE threshold of “annoyance” in tables
","- AE data for the 72 mcg and 290 mcg doses is not clearly or fully disclosed.
- Narrative format makes AE data less accessible and misleading.
- Data omits temporary treatment discontinuations and patient subjectivity in reporting AEs (e.g., only “annoying” events are counted).
- The current PI fails to provide adequate, standardized information to support proper risk-benefit analysis and treatment decisions",FALSE,"Missing in original spreadsheet, so completed in full here."
FDA-2018-P-0945-0001_Citizen_Petition_from_Scott_Beach_Redacted.pdf,2/21/2018,,"Scott G. Beach
",Not mentioned.,"- 21 C.F.R. § 10.30
- 21 C.F.R. § 25.31
- 21 C.F.R. § 10.30(b)","Inclusion of aluminum hydroxide and other aluminum salts in injectable vaccines
","Issue an order prohibiting the inclusion of aluminum hydroxide and other aluminum salts in injectable vaccines. Explicit language requested: ""Aluminum hydroxide and other aluminum salts shall not be included in injectable vaccines.”","- Scientific research (e.g., by Dr. Christopher A. Shaw and Dr. Christopher Exley) allegedly links aluminum salts to motor neuron damage and autism spectrum disorder.
- Studies cited suggest potential adverse neurological effects from aluminum exposure in neonatal mice.
- Invokes the precautionary principle due to lack of safety studies in children.
- Asserts that aluminum salts should not be injected into children or anyone else",FALSE,"Missing in original spreadsheet, so completed in full here."
FDA-2018-P-0964-0001_Citizen_Petition_from_Fresenius_Kabi_USA__LLC___Co.pdf,3/2/2018,,"Fresenius Kabi USA, LLC (FK USA)
",Not mentioned.,"- 21 C.F.R. § 10.30
- 21 C.F.R. § 314.161
- 21 C.F.R. § 314.162
- 21 C.F.R. § 25.31
- 21 C.F.R. § 10.30(b)","Determination of whether the NDA holder (Baxter Healthcare Corp.) for Plasma-Lyte 148 and Dextrose 5% (NDA 017451) has withdrawn the product for reasons of safety or efficacy
","Request for FDA to determine whether the listed drug (Plasma-Lyte 148 and Dextrose 5%) has been withdrawn for reasons of safety or efficacy, which is required prior to approval of an Abbreviated New Drug Application (ANDA)
","- The product appears in the “Discontinued Section” of the FDA’s Orange Book.
- Regulatory framework requires FDA to confirm whether discontinuation was for safety/efficacy reasons before approving related ANDAs",FALSE,"Missing in original spreadsheet, so completed in full here."
FDA-2018-P-0967-0001_Citizen_Petition_from_Fresenius_Kabi_USA__LLC.pdf,3/2/2018,,"Fresenius Kabi USA, LLC (FK USA)
",Not mentioned.,"- 21 C.F.R. § 10.30
- 21 C.F.R. § 314.161
- 21 C.F.R. § 314.162
- 21 C.F.R. § 25.31
- 21 C.F.R. § 10.30(b)",Whether the NDA holder (Baxter Healthcare Corp.) for Plasma-Lyte M and Dextrose 5% (NDA 017390) has withdrawn or withheld the product from sale for reasons of safety or efficacy,"FDA should determine whether the product has been voluntarily withdrawn or withheld from sale for reasons related to safety or efficacy before approving any related ANDAs
","- Product appears in the “Discontinued Section” of the FDA Orange Book.
- Required determination by FDA under 21 C.F.R. § 314.161 before an ANDA referencing the product can be approved.
- FDA must clarify if the withdrawal was due to safety or effectiveness concerns, or for other business reasons",FALSE,"Missing in original spreadsheet, so completed in full here. Similar to FDA-2018-P-0964-0001_Citizen_Petition_from_Fresenius_Kabi_USA__LLC___Co.pdf, but slightly different."
