File Name,Date of Response,Date Comments,Responding FDA Center,Response to Petition,Cited Statutes or Regulations,Justification for Response,Status of Review,Review Comments
FDA-2018-P-0878-0006_Approval_Letter_from_FDA_CDER_to_Hyman__Phelps___M.pdf,4/11/2023,,"Center for Drug Evaluation and Research (CDER)
",Approved,"- Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act
- 21 CFR § 314.93
- 21 CFR § 314.93(e)(1)
- 21 CFR § 314.94(a)(3)(iii)
- Section 505(j)(2)(A) and (B) and 505(j)(2)(A)(iv) of the Act","- The proposed change in strength (from 200 mg to 400 mg) does not raise safety or efficacy concerns.
- The dosage form, route, and labeled uses match the listed drug.
- The 400 mg tablet is consistent with the labeling of the listed drug.
- If bioequivalence is shown, the product will have the same therapeutic effect.
- No new investigations are required
",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-0884-0004_Interim_Response_Letter_from_FDA_CDER_to_Buchanan_.pdf,8/21/2018,,"Center for Drug Evaluation and Research (CDER)
",Interim Response,"21 CFR § 10.30(e)(2) – Governs the issuance of interim responses to citizen petitions
","The FDA stated it was unable to reach a decision on the petition due to the need to address other Agency priorities. The response assures that the FDA will reply fully once resources permit
",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-0884-0005_Response_Letter_from_FDA_CDER_to_Buchanan_Ingersol.pdf,2/19/2021,,"Center for Drug Evaluation and Research (CDER)
",Denied,"- 21 CFR 314.70
- 21 U.S.C. 321(m)
- 21 U.S.C. 352(f)(1)
- 21 CFR 201.5
- 21 CFR 201.56(d)(1)
- 21 CFR 201.57(a)(11)
- 21 CFR 201.57(c)(7)
- 21 CFR 201.100(c)(1)
- 21 CFR 201.57(c)(3)(ii)
- 21 CFR 201.57(c)(7)(ii)(A)","- Trial Data Format: FDA determined that converting Trial 5 safety data into a tabular format and incorporating it into Table 2 was inappropriate due to limitations of cross-study comparisons and risk of implying untested comparative claims.

- 290 mcg Dose Data: Including the 290 mcg dose in Table 2 would suggest an unapproved dosing regimen for CIC, which is not indicated for this dosage. Existing labeling already communicates why this dosage is not recommended for CIC.

- Discontinuations: No evidence that adverse events (AEs) during temporary treatment pauses (up to 3 days) were excluded from reporting. Thus, proposed disclaimer was unnecessary.

- “Annoyance” Threshold: FDA found that adverse events were not filtered based on patient descriptions of severity (e.g., “annoyance”) and all reported AEs were recorded. The grading scale was only used to categorize severity, not to exclude events.",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-0945-0010_Interim_Response_Letter_from_FDA_CBER_to_Scott_Bea.pdf,8/16/2018,,"Center for Biologics Evaluation and Research (CBER)
",Interim Response,"21 CFR § 10.30(e)(2) – Pertains to FDA’s issuance of interim responses to citizen petitions
","FDA stated that it had not yet completed its response due to the need to address other priorities. A full response will be provided later
",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-0945-0012_Agency_Response_Letter_from_FDA_CBER_to_Scott_Beac.pdf,1/17/2020,,"Center for Biologics Evaluation and Research (CBER)
",Denied,"- 42 U.S.C. § 262(a)(2)(C)(i), § 262(i)(1), § 262(a) (Public Health Service Act)
- 21 CFR § 601.2(a), § 601.2(d), § 600.3(p), § 610.15(a) (FDA Biologics Regulations)","- Licensed vaccines must be demonstrated to be ""safe, pure, and potent"" per statutory and regulatory requirements.
- Aluminum salts (used as adjuvants) have a long history (80+ years) of demonstrated safety in billions of doses worldwide.
- FDA reviewed relevant studies and found no credible evidence showing harm from aluminum adjuvants in vaccines.
- Referenced studies (Shaw et al. and Mold et al.) had major methodological flaws or were not generalizable.
- FDA's own 2011 study showed the total aluminum exposure from vaccines in the first year of life is significantly below risk thresholds.
- WHO’s Global Advisory Committee on Vaccine Safety endorsed the FDA's aluminum safety assessment.
- Petition failed to provide evidence justifying a prohibition of aluminum adjuvants.",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-0964-0005_Agency_Response_Letter_from_FDA_CDER_to_Fresenius_.pdf,8/24/2018,,"Center for Drug Evaluation and Research (CDER)
",Approved (Determination Issued),"Not explicitly stated by citation number. However, the document references inclusion in the ""Discontinued Drug Product List"" of the Approved Drug Products with Therapeutic Equivalence Evaluations (Orange Book), which is governed by 21 CFR § 314.162.
","- The FDA reviewed its records regarding PLASMA-LYTE M AND DEXTROSE 5% (NDA 017390) and PLASMA-LYTE 148 AND DEXTROSE 5% (NDA 017451).
- It concluded that these products were not withdrawn from sale for reasons of safety or efficacy.
- Therefore, the products will remain listed in the Orange Book.",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-0967-0005_Agency_Response_Letter_from_FDA_CDER_to_Fresenius_.pdf,8/24/2018,,"Center for Drug Evaluation and Research (CDER)
",Approved (Determination Issued),"Not explicitly stated by citation number. However, the document references inclusion in the ""Discontinued Drug Product List"" of the Approved Drug Products with Therapeutic Equivalence Evaluations (Orange Book), which is governed by 21 CFR § 314.162.
","- The FDA reviewed its records regarding PLASMA-LYTE M AND DEXTROSE 5% (NDA 017390) and PLASMA-LYTE 148 AND DEXTROSE 5% (NDA 017451).
- It concluded that these products were not withdrawn from sale for reasons of safety or efficacy.
- Therefore, the products will remain listed in the Orange Book.",FALSE,"Missing in original spreadsheet, so completed in full here. Appears to be a duplicate of FDA-2018-P-0964-0005_Agency_Response_Letter_from_FDA_CDER_to_Fresenius_.pdf."
FDA-2018-P-0998-0004_Letter_from_FDA_CDER_to_Hyman__Phelps___McNamara__.pdf,8/9/2018,,"Center for Drug Evaluation and Research (CDER)
",Approved (Determination Issued),"- 21 CFR 314.161
- 21 CFR 314.162
- Section 505(j)(7) of the Federal Food, Drug, and Cosmetic Act (21 U.S.C. 355(j)(7))
- Drug Price Competition and Patent Term Restoration Act of 1984 (Pub. L. 98-417)","- FDA reviewed its records and found no information indicating the drug (Prolixin tablets) was withdrawn for safety or effectiveness reasons.
- The petitioner presented no data suggesting a safety or efficacy concern.
- FDA independently evaluated postmarketing adverse events and literature and confirmed no evidence supporting withdrawal for safety/effectiveness. The drug was withdrawn voluntarily by the sponsor, not by FDA.",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-1014-0014_Petition_Response_Letter_from_FDA_CDER_to_Haynes_a.pdf,8/2/2018,,"Center for Drug Evaluation and Research (CDER)
",Denied,"- Section 505(j) of the FD&C Act (21 U.S.C. § 355(j))
- 21 CFR §§ 314.3(b), 314.94(a), 314.127(a)(6)(i), 320.23(b), 320.24
- Case law including Schering Corp. v. FDA, Fisons Corp. v. Shalala","- Scientific Grounds: FDA found insufficient evidence to support petitioner’s claim that mycophenolate mofetil (the parent compound) could be accurately and reliably measured for BE studies.
- Regulatory Flexibility: Under the FD&C Act and FDA regulations, bioequivalence can be demonstrated through either parent compound or metabolite data, depending on scientific justification.
- Existing Guidance Adequacy: The current draft guidance already allows for the parent drug to be used in BE testing if it can be reliably measured, and defaults to metabolite data otherwise.
- Case-by-Case Review: FDA emphasized that whether parent compound data is necessary should be determined during review of specific ANDAs, not through a universal requirement.
- Lack of Evidence Against Approved Product: The petition failed to provide any data showing that the currently approved ANDA (203005) is not therapeutically equivalent or bioequivalent to the RLD.",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-1099-0004_Letter_from_FDA_CDER_to_Lachman_Consultant_Service.pdf,9/6/2018,,Center for Drug Evaluation and Research (CDER),Interim Response,"21 CFR 10.30(e)(2) – Pertains to interim responses to citizen petitions
","The FDA has not resolved the petition due to needing to address other agency priorities. The interim response complies with regulations and indicates they will respond as soon as possible.

",FALSE,
FDA-2018-P-1173-0034_Interim_Response_Letter_from_FDA_CDER_to_Alliance_.pdf,9/11/2018,,Center for Drug Evaluation and Research (CDER),Interim Response,21 CFR 10.30(e)(2) – Regulation concerning interim responses to citizen petitions,"The petition raises complex issues requiring extensive review and analysis by FDA officials. An interim response was issued under applicable regulations.

",FALSE,
FDA-2018-P-1173-0036_Response_Letter_from_FDA_OC_to_Alliance_for_Natura.pdf,12/13/2022,"No date recognized by ChatGPT, but found in signature line.",Office of the Commissioner,Denied,"- 21 CFR 312.20(a) and 312.3(b) (IND submission requirements)
- 21 CFR 312.2(b)(1) (IND exemption criteria)
- 21 CFR 312.23, 312.40(b)
- 21 CFR 56, 50 (IRB and informed consent)
- 21 U.S.C. 321(ff), 331(ll) (FD&C Act dietary supplement definitions and restrictions)
- 21 CFR 10.115 (guidance practices)
- Proposed Rule: 87 FR 75536 (December 9, 2022) (IND exemption)","- The petition’s request to revise the IND guidance is being addressed through an ongoing rulemaking process, which the FDA finds to be a more efficient and comprehensive forum.
- FDA proposed new IND exemptions (self-determined and FDA-determined) for dietary supplement studies that meet specific safety, regulatory, and intent criteria.
- Finalizing the proposed rule would necessitate revising the IND guidance, thereby covering the concerns raised in the petition.
- Consequently, FDA declined to take separate action on the petition, instead inviting participation in the rulemaking process",FALSE,
FDA-2018-P-1174-0006_Final_Response_Letter_from_FDA_CDER_to_Pharma_Regu.pdf,1/16/2024,"No date recognized by ChatGPT, but found in signature line.",Center for Drug Evaluation and Research (CDER),Denied,"- Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act (FD&C Act)
- 21 CFR 314.93(e)(1)(vi) (petition denial criteria)
- 21 CFR 10.33 and 10.20 (procedures for reconsideration)","The petition sought approval to submit an ANDA for Sildenafil Citrate Oral Suspension (10 mg/mL) by changing the dosage form. However, the FDA denied it because an NDA for the same change already exists: Liqrev® (sildenafil citrate) Oral Suspension, approved under NDA 214952. According to 21 CFR 314.93(e)(1)(vi), this precludes petition approval. 
",FALSE,
