File Name,Date of Petition,Date Comments,Identity of Submitting Entity,Representation Details,Cited Statutes or Regulations,FDA Action Commented On,Requested Action,Justification for Request,Status of Review,Review Comments
FDA-2017-P-1077-0001_Citizen_Petition_from_Recordati_Rare_Diseases_INC.pdf,3/2/2017,,"Recordati Rare Diseases Inc. (RRD)
",Not mentioned.,"- 21 U.S.C. § 355(q) – Citizen petition provision under the FDCA
- 21 C.F.R. § 10.30 – Citizen petition procedural rule
- 21 C.F.R. § 25.31 – Categorical exclusion from environmental assessment requirement
- 21 C.F.R. § 10.30(b) – Economic impact submission","Petition relates to the approval and safety requirements for ANDA 202402 (Ibuprofen Lysine Injection, 10 mg/mL) and any future ANDAs or 505(b)(2) NDAs that reference NeoProfen® (NDA 021903), which is indicated for premature infants with patent ductus arteriosus. RRD expresses concern about the precipitate formation in products not using inert vials
","RRD requests the FDA to:
- Require that all ANDAs/505(b)(2) NDAs referencing NeoProfen include measures to mitigate precipitate formation, such as use of inert vials and demonstrate stability data free of precipitate formation.
- In the absence of such data, assign a BX rating in the Orange Book (indicating insufficient evidence of therapeutic equivalence)","- RRD identified visible aluminum ibuprofen precipitate in the ANDA product (using borosilicate glass vials) via independent lab testing.
- Prior experience from Lundbeck (former NDA holder) showed standard glass vials are insufficient and led to a product recall.
- NeoProfen now uses inert vials to prevent this issue.
- Such particulates pose serious safety risks for neonates, including embolism and anaphylaxis",FALSE,
FDA-2017-P-1096-0001_Citizen_Petition_from_Hyman__Phelps___McNamara__P_.pdf,2/17/2017,,"Hyman, Phelps & McNamara, P.C.",Representing an unnamed client.,"- 21 C.F.R. § 10.25 and § 10.30 – Citizen Petition procedures
- 21 C.F.R. §§ 314.122, 314.161, 314.162 – Discontinued drugs and withdrawal for safety/effectiveness
- 21 C.F.R. § 314.94(a)(9)(iii) – Inactive ingredient sameness requirement
- 21 C.F.R. § 314.99(b) – Waiver of inactive ingredient rule
- 505(j), 505(w), 505(j)(4)(H) of the FDCA","Whether FDA will:
1) Determine if the original formulation of VASOSTRICT (vasopressin) Injection, 20 units/mL, under NDA 204485, was withdrawn for safety or efficacy reasons.
2) Permit ANDA submissions referencing the original formulation (not the revised one) as the Reference Listed Drug (RLD)","- FDA should determine that the original VASOSTRICT formulation was not withdrawn for reasons of safety or effectiveness.
- FDA should confirm ANDA applicants may use the original VASOSTRICT formulation as the RLD.
- FDA should grant a waiver from the excipient sameness requirement under 21 C.F.R. § 314.94(a)(9)(iii)","- The original formulation of VASOSTRICT was voluntarily discontinued in 2015 (likely for commercial reasons), not due to safety or efficacy concerns.
- The revised formulation differs in excipients: removed chlorobutanol and acetic acid, added sodium acetate.
- ANDAs duplicating the original formulation may need a waiver to meet FDA's inactive ingredient rule",FALSE,
FDA-2017-P-1104-0001_Citizen_Petition_from_Gator_Pharmaceuticals__Inc_.pdf,2/17/2017,"Letterhead dated February 17, but stamp reflects February 21.","Gator Pharmaceuticals, Inc.
",Not mentioned.,"- 21 C.F.R. § 10.30 – Citizen Petition procedure
- Sections 301(d) and 505(a) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. § 25.1(g) – Environmental impact (not required)
- 21 C.F.R. § 10.30(b) – Economic impact (submitted on request)",Petition asks the FDA to determine that Gator’s COLPREP Kit (NDA 204553) is therapeutically equivalent to Braintree Laboratories’ SUPREP Bowel Prep Kit (NDA 22372) and requests that this be recognized in the Orange Book via a special situation statement in its preface regarding colon prep kits containing the same actives,"- FDA should create a special situation in the preface of the Orange Book stating that COLPREP and SUPREP kits (powder vs. solution forms with same actives and dosage) are therapeutically equivalent.
- Grant an “AB” Therapeutic Equivalence Code to COLPREP Kit","- Both kits have identical active ingredients and strengths (Magnesium Sulfate, Potassium Sulfate, Sodium Sulfate).
- Both must be diluted with water before oral administration, resulting in the same final oral solution.
- Therapeutic equivalence is supported by FDA’s own criteria (pharmaceutical equivalence + bioequivalence).
- Public interest supports interchangeable products at lower cost",FALSE,
FDA-2017-P-1108-0001_Citizen_Petition_from_Orbicular_Pharmaceutical_Tec.pdf,2/22/2017,,Orbicular Pharmaceutical Technologies Pvt. Ltd.,Not mentioned.,"- 21 C.F.R. § 10.25(a) – Citizen petition procedural rule
- 21 C.F.R. § 10.30 – Submission requirements
- 21 C.F.R. § 314.161 – Determination of withdrawal for safety or efficacy reasons
- 21 C.F.R. § 25.31 – Environmental impact categorical exclusion
- 21 C.F.R. § 10.30(b) – Economic impact submission","Request for the FDA to determine whether the discontinuation of TIMOPTIC® (Timolol Maleate) Ophthalmic Solution, 0.25% and 0.5% by ATON PHARMA INC under NDA 018086 was for safety or efficacy reasons","The petitioner requests that the FDA determine that the referenced drug was not discontinued or withdrawn for reasons of safety or effectiveness, enabling submission of an ANDA referencing the product
","- TIMOPTIC® is still listed in the Orange Book as “Discontinued”
- No indication that it was withdrawn for safety or efficacy reasons
- ANDA approval requires FDA confirmation that the drug was not withdrawn for such reasons",FALSE,
FDA-2017-P-1221-0001_Suitability_Petition_from_Aurora_Pharmaceutical_LL.pdf,2/23/2017,,"Aurora Pharmaceutical LLC
",Not mentioned.,"- Section 512(n)(3) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. § 25.33(e) – Categorical exclusion for investigational use
- 21 C.F.R. § 25.21 – Extraordinary circumstances affecting environment","Request for permission to file an Abbreviated New Animal Drug Application (ANADA) for a generic Firocoxib Solution 0.45% w/v, differing in dosage form and strength from the approved EQUIOXX® Oral Paste
","Approval of a Suitability Petition to allow submission of an ANADA for Firocoxib Solution 0.45% w/v with the same active ingredient and dosage, but different form (solution) and strength compared to the RLNAD
","- Same active ingredient (firocoxib)
- Dosage unchanged: 0.045 mg/lb (0.1 mg/kg) daily for up to 14 days
- Formulated as a multi-dose oral solution instead of paste for user convenience
- No exclusivity remains: Patent 6,020,343 expired Oct 9, 2016; Patent 5,981,576 expires July 22, 2018; exclusivity expired Dec 30, 2008",FALSE,
FDA-2017-P-1225-0001_Suitability_Petition_from_Aurora_Pharmaceutical_LL.pdf,2/23/2017,Noted in signature section.,"Aurora Pharmaceutical LLC
",Not mentioned.,"- Section 512(n)(3) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. § 25.33(e) – Categorical exclusion for investigational use
- 21 C.F.R. § 25.21 – Extraordinary circumstances affecting environment",Request to permit filing of an abbreviated new animal drug application (ANADA) for a generic omeprazole suspension that differs in dosage form and strength from the reference drug GastroGard®,"Grant a suitability petition allowing Aurora to file an ANADA for Omeprazole Suspension 4.5% w/v, which differs from the reference GastroGard® Oral Paste in dosage form (suspension vs paste) and strength (4.5% vs 37%)
","- Uses the same active ingredient (omeprazole) and same recommended dosage as RLNAD
- The only differences are formulation (suspension instead of paste) and strength (4.5% w/v vs 37% w/w)
- Change justified based on user convenience (multi-dose packaging)
- No known marketing exclusivity; patent expired (U.S. Patent No. 5,708,017 expired April 4, 2015)",FALSE,
FDA-2017-P-1226-0001_Citizen_Petition_from_INRange_Systems__Inc.pdf,2/24/2017,,"INRange Systems, Inc.
",Not mentioned.,"- FDCA Sections: 501, 502, 510, 513
- 21 C.F.R. §§ 10.30, 807 Subpart B, 807 Subpart E, 880.6315, 890.5050, 25.34
- 21 U.S.C. §321(h)","- Lack of FDA enforcement on “Livi” Remote Medication Management System by PharmRight Corporation
- Failure to register, list, or submit premarket notice","- Detain the “Livi” device
- Seize or enjoin further marketing
- Determine appropriate relief
- Enforce compliance with FDA requirements","- “Livi” functions as a Remote Medication Management System under 21 CFR §880.6315
- Not registered, listed, or cleared by FDA
- Device poses serious risks (e.g., dosage errors, contamination, data security, failure)
- Public health risk due to reliance by vulnerable home patients",FALSE,
FDA-2017-P-1230-0001_Citizen_Petition_from_Regcon_Solutions.pdf,2/27/2017,,"Regcon Solutions
",Not mentioned.,"- Section 505(j) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. §§ 10.20, 10.30 (Citizen petition procedures)
- 21 C.F.R. § 25.31 (Environmental impact categorical exclusion)","The designation of Reference Standard (RS) in the Orange Book for Azelastine Ophthalmic Solution 0.05%. The current RS product (Optivar, NDA 021127 by Meda Pharms) has been discontinued or is not marketed","Designate Apotex's Azelastine Ophthalmic Solution 0.05% (ANDA 078621) as the new Reference Standard (RS) for the submission of ANDAs for the same drug product
","- Optivar, the current RS, is discontinued or not marketed, creating a barrier to generic ANDA filings.
- Among the four AT-rated products, Apotex’s product was the first approved ANDA, making it the logical RS.
- Without this RS designation, the product is shielded from generic competition, which impedes market access and affordability",FALSE,
FDA-2017-P-1251-0001_Citizen_Petition_from_American_Feed_Industry_Assoc.pdf,2/27/2017,,"- American Feed Industry Association (AFIA)
- National Grain and Feed Association (NGFA)",Not mentioned.,"- 21 U.S.C. §§ 351(a)(2)(B), 360b(m), 371(a), 371(h)
- 21 C.F.R. §§ 10.40, 10.115, Part 11, Part 210, Part 225
- 21 C.F.R. § 25.30(h) (environmental impact exemption)","The application of 21 C.F.R. Part 11 (electronic records and electronic signature requirements) to records maintained under 21 C.F.R. Part 225, related to medicated feed current Good Manufacturing Practice (cGMP) regulations","- Exempt all medicated feed cGMP-related records under Part 225 from compliance with Part 11.
- Publish a direct final rule with specific amendments to §§ 11.1, 225.117, and 225.202.
- Alternatively, issue a Level 2 guidance stating FDA will exercise enforcement discretion and not enforce Part 11 for such records pending rulemaking","- High cost and burden of Part 11 compliance (~$225,000 per facility).
- No significant public or animal health benefit from enforcing Part 11 on medicated feed cGMP records.
- FDA has already exempted similar records under FSMA rules for animal and human food.
- Relief would allow more efficient recordkeeping, better inspections, and improved industry-FDA interactions.
- Consistent with FDA’s 2003 guidance to narrow Part 11’s scope and intent",FALSE,
FDA-2017-P-1252-0001_Citizen_Petition_from_Xiromed__LLC_on_behalf_of_Li.pdf,2/26/2017,,Xiromed LLC,Representing LifePharma FZE.,"- 21 C.F.R. § 10.30 (Citizen petition procedure)
- 21 C.F.R. § 314.94(a)(3) (Definition of RLD)
- Hatch-Waxman Act (Public Law 98-417)","The petition addresses the lack of a current Reference Standard (RS) for ZANTAC (Ranitidine Tablets) 150 mg & 300 mg, originally manufactured by GlaxoSmithKline (GSK), which has been discontinued and is no longer available on the market
","FDA is requested to designate ANDA 077824, held by Amneal Pharmaceuticals NY, LLC, as the Reference Standard (RS) for Ranitidine Tablets EQ 150 mg and 300 mg
","- The original RLD, GSK’s ZANTAC, has been discontinued and is no longer commercially available.
- Amneal's ANDA 077824 dominates the current market with 66% market share for 150 mg and 76% for 300 mg tablets based on IMS data.
- A new RS designation is critical to enable the development of generics and support cost-effective treatment options.
- Prompt FDA action will facilitate generic drug development and help lower public healthcare costs",FALSE,
