File ID,Petition File Name,Date of Petition,Petition Source Year,Was_Withdrawn,Document Type,Submitter,Submitter Type,Petition Cited Statutes or Regulations,FDA Action Commented On,Requested Action,Justification for Request,Interim Response Date,Final Decision,Last Response Date,Count of Interim,Responding FDA Center (of Final Decision),Responses Cited Statutes or Regulations,Justification for Interim Response,Justification for Final Response,Cleaned Final Decision,Received Final Decision,Response Time (Days),Cleaned FDA Responding Center,Responding Center Grouped
fda-2012-p-1009,FDA-2012-P-1009-0001_Pfizer_Inc_Covington_and__Burling_LLP__Citizen_Pet.pdf,2012-08-28,2012,False,original petition,Pfizer Inc.,industry/corporation,21 CFR 10.30,Labeling for generic versions of Vfend (voriconazole),Request FDA to require generic voriconazole applicants to conform to Vfend labeling until FDA updates it,To maintain consistency and avoid confusion during labeling transition,,,2025-10-15,0.0,,,,,no decision,False,4796.0,pending,pending
fda-2012-p-0632,FDA-2012-P-0632-0001_Citizen_Petition_from_Par_Pharmaceutical.pdf,2012-04-02,2012,False,original petition,"Par Pharmaceutical, Inc.",industry/corporation,21 CFR 10.30,Labeling for methylphenidate ER tablets,Request FDA to ensure generic methylphenidate ER products remain therapeutically equivalent to Concerta,To preserve therapeutic equivalence standards and prevent patient confusion,,,2025-10-15,0.0,,,,,no decision,False,4944.0,pending,pending
fda-2012-p-1112,FDA-2012-P-1112-0005_Letter_from_Nobel_Laboratories_LLC.pdf,2012-10-15,2012,False,original petition,"Nobel Laboratories, LLC",advocacy/academic,21 CFR 10.30,Suitability petition for Ibuprofen Orally Disintegrating Tablets 100 mg,Request approval for ANDA suitability petition for a new dosage form,Provides bioequivalence and scientific rationale for suitability,,,2025-10-15,0.0,,,,,no decision,False,4748.0,pending,pending
fda-2012-p-0499,FDA-2012-P-0499-0001_Jazz_Pharmaceuticals_Inc_Citizen_Petition.pdf,,2012,False,original petition,"Jazz Pharmaceuticals, Inc.",industry/corporation,21 CFR 10.30,Concerns about approval of certain generics,Requesting delay or additional requirements for generics to ensure therapeutic equivalence,Evidence that the reference product has complex release mechanisms,,,2025-10-15,,,,,,no decision,False,,pending,pending
fda-2012-p-0661,FDA-2012-P-0661-0001_Citizen_Petition_from_Sandoz_Inc_.pdf,2012-07-05,2012,False,original petition,Sandoz Inc.,industry/corporation,21 CFR 10.30,Request regarding ANDA submission for generic teriparatide injection,Seek FDA to require REMS-compliant product labeling to match FORTEO labeling,Ensures patient safety through identical REMS compliance,,,2025-10-15,0.0,,,,,no decision,False,4850.0,pending,pending
fda-2012-p-1170,FDA-2012-P-1170-0001_Cephazone_Pharma_LLC_Citizen_Petition.pdf,2012-11-12,2012,False,original petition,Cephazone Pharma LLC,industry/corporation,21 CFR 10.30,Request suitability petition for Excenel RTU (Ceftiofur hydrochloride) generic version,Approve new strength generic with certain differences,Scientific data supports equivalence despite formulation differences,,,2025-10-15,0.0,,,,,no decision,False,4720.0,pending,pending
fda-2012-p-0279,FDA-2012-P-0279-0001_Lupin_Pharmaceutical__Inc____Citizen_Petition.pdf,2012-03-16,2012,False,original petition,"Lupin Pharmaceuticals, Inc.",industry/corporation,21 CFR 10.30,Request determination that Teva forfeited 180-day exclusivity for Avapro generics,Request FDA to allow other generic entry,Factual and legal analysis of forfeiture events and ANDA amendments,,,2025-10-15,0.0,,,,,no decision,False,4961.0,pending,pending
fda-2012-p-0737,FDA-2012-P-0737-0001_Actient_Pharmaceuticals_Citizen_Petition.pdf,2012-06-19,2012,False,original petition,Actient Pharmaceuticals LLC,industry/corporation,21 CFR 10.30,Request regarding marketing status of Testopel® Pellets,Seek FDA to take enforcement action against unapproved testosterone pellet products,Ensure market integrity and protect public health,,,2025-10-15,0.0,,,,,no decision,False,4866.0,pending,pending
fda-2012-p-1265,FDA-2012-P-1265-0001_Indicus_Pharma_LLC_Citzen_Petition.pdf,2012-12-17,2012,False,original petition,Indicus Pharma LLC,industry/corporation,21 CFR 314.93,Orange Book listing of Meclizine Hydrochloride Tablets,"Assign second RLD (Reference Listed Drug) for Meclizine Hydrochloride 12.5 mg, 25 mg, and 50 mg",Scientific rationale supporting that new RLD assignment would facilitate ANDA submissions,,,2025-10-15,0.0,,,,,no decision,False,4685.0,pending,pending
fda-2012-p-1052,FDA-2012-P-1052-0001_James_Flory_MD_MSCE_et_al_New_York_Presbyterian_Ho.pdf,2012-10-09,2012,False,original petition,"James Flory, MD, MSCE, et al. (New York Presbyterian Hospital)",advocacy/academic,21 CFR 10.30,Boxed Warning and labeling for Metformin,Remove boxed warning for lactic acidosis and revise contraindications,"Updated evidence shows metformin's lactic acidosis risk is extremely low, especially in mild renal impairment",,,2025-10-15,0.0,,,,,no decision,False,4754.0,pending,pending
fda-2012-p-0271,FDA-2012-P-0271-0001_Lachman_Consultant_Services_Inc__Citizen_Petition.pdf,2012-03-12,2012,False,original petition,"Lachman Consultant Services, Inc.",law/consulting,21 CFR 314.93,ANDA suitability petition for new strength hydrocodone bitartrate and acetaminophen tablets,Request FDA approval to submit an ANDA for a new intermediate strength,Scientific justification that intermediate strength maintains same safety and efficacy profile,,,2025-10-15,0.0,,,,,no decision,False,4965.0,pending,pending
fda-2012-p-0617,FDA-2012-P-0617-0004_Combination_Products_Coalition_Epstein_Becker_and_.pdf,2012-06-08,2012,False,original petition,"Combination Products Coalition (Epstein Becker & Green, P.C.)",law/consulting,21 CFR 3.2(e),FDA jurisdiction over combination products,Request FDA to provide clearer criteria and a formal process for classification,Unclear classification leads to regulatory uncertainty affecting product development,,,2025-10-15,0.0,,,,,no decision,False,4877.0,pending,pending
fda-2012-p-0583,FDA-2012-P-0583-0001_Pfizer_Inc_Citizen_Petition.pdf,2012-06-06,2012,False,original petition,Pfizer Inc.,industry/corporation,"21 U.S.C. 351, 355; 21 C.F.R. 10.30",ANDA approvals for Lyrica generics,Refusal to approve ANDAs with minimum isomeric impurity levels; require recertification for changes,"Request based on scientific standards for impurity specifications, risk of inappropriate regulatory approval, and impact on patent litigation.",,,2025-10-15,0.0,,,,,no decision,False,4879.0,pending,pending
fda-2012-p-0857,FDA-2012-P-0857-0007_Sheller_P_C_Amendment.pdf,2012-08-27,2012,False,original petition,"Sheller, P.C.",law/consulting,"21 U.S.C. §§ 352, 321; 21 C.F.R. §§ 10.30, 7.45",Pediatric indication and labeling for Risperdal and related products,Revoke pediatric indication or require black box warning for Risperdal/Invega products,"Concerns about insufficient safety data, hyperprolactinemia, gynecomastia, mislabeling risks, inadequate physician guidance.",,,2025-10-15,0.0,,,,,no decision,False,4797.0,pending,pending
fda-2012-p-0436,FDA-2012-P-0436-0001_Lupin_Pharmaceuticals_Inc_Citizen_Petition.pdf,2012-05-03,2012,False,original petition,"Lupin Pharmaceuticals, Inc.",industry/corporation,21 CFR 10.30; 21 CFR 314.94,Orange Book listing for Meclizine Hydrochloride Tablets,Amend Orange Book to assign Par Pharm and Amneal Pharms as second reference listed drugs,Justification based on market availability and regulatory principles regarding therapeutic equivalence.,,,2025-10-15,0.0,,,,,no decision,False,4913.0,pending,pending
fda-2012-p-0298,FDA-2012-P-0298-0010_Joseph_Dedvukaj_Firm_PC_on_Behalf_of_Arena_Pharmac.pdf,2012-03-27,2012,False,original petition,"Various physicians represented by Joseph Dedvukaj Firm, P.C.",law/consulting,21 CFR 10.30,Approval of Arena Pharmaceuticals’ Lorcaserin 10 mg BID and QD formulations,"Request for approval of Lorcaserin based on evidence of safety, efficacy, and the unmet need in obesity treatment.",,,,2025-10-15,0.0,,,,,no decision,False,4950.0,pending,pending
fda-2012-p-0052,FDA-2012-P-0052-0001_Lannett_Company_Inc__Citizen_Petition.pdf,2012-01-10,2012,False,original petition,"Lannett Company, Inc.",industry/corporation,21 CFR 201.57(c)(8)(i); 21 CFR 10.30; Section 505(o)(4) of FDCA,Warning label for Phentermine HCl products regarding combination with Topiramate,Add warning about unproven safety of combining Phentermine and Topiramate,Concerns over serious adverse effects based on advisory committee findings and existing safety data.,,,2025-10-15,0.0,,,,,no decision,False,5027.0,pending,pending
fda-2012-p-0983,FDA-2012-P-0983-0001_Sheppard_Mullin_Richter_and_Hampton_LLP_Citizen_Pe.pdf,2012-09-13,2012,False,original petition,Sheppard Mullin Richter & Hampton LLP,law/consulting,Section 505(j)(2)(C) of the FD&C Act; 21 CFR §§ 10.30 and 314.93,ANDA Suitability Petition for Potassium Acetate Injection,"Approval to submit an ANDA for Potassium Acetate Injection, USP, 2 mEq/mL, 100 mL glass vial",Proposed strength differs only in total drug content; otherwise matches the RLD; provides larger vial for hospital/pharmacy use.,,,2025-10-15,0.0,,,,,no decision,False,4780.0,pending,pending
fda-2012-p-0200,FDA-2012-P-0200-0001_PharmaForce_Inc_Citizen_Petition.pdf,2012-02-29,2012,False,original petition,"PharmaForce, Inc.",industry/corporation,Section 505(j)(2)(C) of the FD&C Act; 21 CFR 10.30,ANDA Suitability Petition for Doxorubicin Hydrochloride Injection,"Approval to submit an ANDA for Doxorubicin Hydrochloride Injection, 2 mg/mL (100 mg/50 mL) vial",Change in total drug content (not concentration) to provide flexibility and minimize waste.,,,2025-10-15,0.0,,,,,no decision,False,4977.0,pending,pending
fda-2012-p-0298,FDA-2012-P-0298-0011_Joseph_Dedvukaj_Firm_PC_on_Behalf_of_Arena_Pharmac.pdf,2012-03-28,2012,False,original petition,"Joseph Dedvukaj Firm, P.C. on behalf of Arena Pharmaceuticals, Inc.",law/consulting,21 CFR § 10.30,Request for approval of Lorcaserin 10 mg BID and 10 mg QD,Approval of Arena Pharmaceuticals' obesity drug Lorcaserin (10 mg BID and QD) based on trial results (BLOOM-DM study),Lorcaserin met weight loss endpoints; emphasized benefits for diabetic and obese patients; warned of research setbacks if not approved.,,,2025-10-15,0.0,,,,,no decision,False,4949.0,pending,pending
fda-2012-p-0617,FDA-2012-P-0617-0006_Letter_from_Combination_Products_Coalition_Epstein.pdf,2014-08-29,2012,False,original petition,Combination Products Coalition (CPC),law/consulting,21 CFR § 10.30,Citizen Petition requesting improvement of FDA's guidance development process,Meeting request to discuss delays and propose reforms,Highlighting impact of delays on innovation; pushing for updates to Intercenter Agreements and faster guidance issuance.,,,2025-10-15,0.0,,,,,no decision,False,4065.0,pending,pending
fda-2012-p-1107,FDA-2012-P-1107-0001_FzioMed_Inc_Hogan_Lovells_US_LLP_Citizen_Petition.pdf,2012-11-05,2012,False,original petition,"FzioMed, Inc.",industry/corporation,Section 515(g)(2)(a) and Section 562 of the FD&C Act; 21 CFR 10.33,Petition for reconsideration of denial of PMA for Oxiplex/SP Gel,Request reversal of PMA denial and approval based on existing clinical evidence and foreign approvals.,,,,2025-10-15,0.0,,,,,no decision,False,4727.0,pending,pending
fda-2012-p-0984,FDA-2012-P-0984-0001_Sheppard_Mullin_Richter_and_Hampton_LLP_Citizen_Pe.pdf,2012-09-13,2012,False,original petition,Sheppard Mullin Richter & Hampton LLP,law/consulting,Section 505(j)(2)(C) of the FD&C Act; 21 CFR §§ 10.30 and 314.93,ANDA Suitability Petition for Potassium Acetate Injection,"Approval to submit an ANDA for Potassium Acetate Injection, USP 2 mEq/mL, 20 mL glass vial",Change in container from plastic to glass for better stability without changing concentration or formulation.,,,2025-10-15,0.0,,,,,no decision,False,4780.0,pending,pending
fda-2012-p-0142,FDA-2012-P-0142-0001_Lannett_Company_Inc_Citizen_Petition.pdf,2012-02-03,2012,False,original petition,"Lannett Company, Inc.",industry/corporation,Section 505(j) of the FD&C Act; 21 CFR 314.93,Request to allow supplement submission to ANDA 201407 for new strength 50 mg/25 mg of Triamterene and Hydrochlorothiazide Capsules,Request to avoid a separate ANDA and submit as a supplement to save FDA resources; same active ingredients and similar specifications.,,,,2025-10-15,0.0,,,,,no decision,False,5003.0,pending,pending
fda-2012-p-1189,FDA-2012-P-1189-0011_Bumble_Bee_ChickenoftheSea_StarKist_TMP_Applicatio.pdf,2011-10-12,2012,False,original petition,"Bumble Bee Foods, LLC; StarKist Co.; Tri-Union Seafoods, LLC",industry/corporation,21 CFR § 130.17,Application for Temporary Marketing Permit (TMP) for Canned Tuna products,Request for TMP to test market canned tuna products deviating from standard of identity,To allow innovation and labeling improvements; align U.S. standard with global practices; encourage seafood consumption per Dietary Guidelines.,,,2025-10-15,0.0,,,,,no decision,False,5117.0,pending,pending
fda-2012-p-0747,FDA-2012-P-0747-0001_Leroy_Leslie_Hamilton_PhD_Citizen_Petition.pdf,2012-07-03,2012,False,original petition,"Leroy Leslie Hamilton, Ph.D.",individual,21 CFR 10.30,Request for investigation into FDA Form 3429 (Device Classification Form),Request impartial review of whether FDA Form 3429 conforms to Class III statutory definition,"Form allegedly flawed, leading to device misclassifications; calls for corrections and transparency.",,,2025-10-15,0.0,,,,,no decision,False,4852.0,pending,pending
fda-2012-p-1107,FDA-2012-P-1107-0026_Letter_from_FzioMed_Inc_Hogan_Lovells_US_LLP.pdf,2014-03-06,2012,False,original petition,"FzioMed, Inc.",industry/corporation,21 CFR 10.33,Comments on Draft Statement of Issues for Oxiplex® Dispute Resolution Panel,"Requested edits to better frame key dispute points, particularly statistical analysis and regulatory interpretation",Clarify subgroup analysis methodology; emphasize safety established; ensure Panel's fair assessment.,,,2025-10-15,0.0,,,,,no decision,False,4241.0,pending,pending
fda-2012-p-0637,FDA-2012-P-0637-0005_KV_Pharmaceutical_Company_Reply_Comment.pdf,2012-11-12,2012,False,original petition,KV Pharmaceutical Company,industry/corporation,Section 505(q) of the FD&C Act; 21 CFR § 10.30,Response to comments on Citizen Petition regarding Delalutin,Opposing approval of ANDAs for hydroxyprogesterone caproate referencing Delalutin,"Maintains safety concerns, lack of modern efficacy evidence, and risk to orphan drug exclusivity for Makena.",,,2025-10-15,0.0,,,,,no decision,False,4720.0,pending,pending
fda-2012-p-0904,FDA-2012-P-0904-0316_Citizens_for_Health_CFH_Supplement_Amendment_to_HF.pdf,2014-08-05,2012,False,original petition,Citizens for Health,individual,21 CFR Parts 12-16; FD&CA §402(a)(2)(C),Amendment and supplement to Citizen Petition on HFCS (High Fructose Corn Syrup),"Label fructose concentration (e.g., HFCS-42, HFCS-55) on products and enforce action against excess fructose concentrations",Consumers deserve clear labeling on fructose content; address health risks and regulatory compliance.,,,2025-10-15,0.0,,,,,no decision,False,4089.0,pending,pending
fda-2012-p-1107,FDA-2012-P-1107-0028_Letter_from_FzioMed__Inc_Nogan_Lovells_US_LLP_to_F.pdf,2014-03-18,2012,False,original petition,"FzioMed, Inc.",industry/corporation,21 CFR 10.33,Comments on revised Draft Statement of Issues for Oxiplex® Dispute Resolution Panel,Argues that safety of Oxiplex is already established and shouldn't be an open issue,"Supports with historical FDA meetings, clinical studies, and international postmarket experience.",,,2025-10-15,0.0,,,,,no decision,False,4229.0,pending,pending
